name,date_of_event,age,citizenship,event_location,event_location_district,event_location_region,date_of_death,gender,took_part_in_the_hostilities,place_of_residence,place_of_residence_district,type_of_injury,killed_by
7479,1634,22,3,2,15,2,1732,1,1,12,14,5,1
5427,1633,21,3,457,6,2,1731,0,1,108,0,5,1
9320,1632,15,3,21,0,2,1731,1,1,547,0,5,1
9546,1631,16,3,112,15,2,1730,1,1,119,14,5,1
1323,1630,21,3,438,6,2,1729,1,1,150,5,5,1
2251,1629,19,3,194,12,0,1728,1,1,178,3,5,1
7649,1628,17,3,176,6,2,1727,1,1,202,5,5,1
3917,1627,38,3,122,11,2,1725,1,1,215,17,5,1
5548,1626,20,3,330,14,0,1724,1,1,397,13,5,1
2714,1625,24,3,361,7,1,1721,1,3,272,9,5,1
2243,1624,19,3,1,10,0,1720,1,3,14,9,5,1
3207,1623,25,3,155,3,0,1718,1,3,178,3,5,1
8030,1623,15,3,417,1,0,1718,1,1,501,1,5,1
2123,1623,14,3,1,10,0,1718,0,1,272,9,5,1
7886,1623,22,3,194,12,0,1718,1,3,225,11,5,1
4285,1623,79,3,1,10,0,1718,1,1,14,9,5,1
4327,1623,22,3,194,12,0,1718,1,3,225,11,5,1
86,1623,2,3,155,3,0,1718,1,1,178,3,5,1
3120,1623,28,3,82,12,0,1718,1,3,88,11,5,1
426,1623,18,3,330,14,0,1718,1,1,397,13,5,1
7017,1623,18,3,330,14,0,1718,1,1,397,13,5,1
9079,1623,26,3,488,3,0,1718,1,3,572,3,5,1
8781,1623,30,3,488,3,0,1718,1,3,572,3,5,1
7432,1623,35,3,488,3,0,1718,1,3,572,3,5,1
8282,1623,32,3,488,3,0,1718,1,3,572,3,5,1
1703,1623,23,3,488,3,0,1718,1,3,572,3,5,1
2523,1623,19,3,194,12,0,1718,1,1,224,11,5,1
10074,1623,48,3,194,12,0,1718,1,1,224,11,5,1
456,1623,11,3,194,12,0,1718,0,1,224,11,5,1
6311,1623,24,3,436,1,0,1718,1,1,525,1,5,1
44,1623,32,3,155,3,0,1718,1,3,178,3,5,1
6435,1623,24,3,82,12,0,1718,1,3,178,3,5,1
5558,1623,13,3,155,3,0,1718,1,1,178,3,5,1
768,1622,33,1,147,7,1,1717,1,1,543,6,5,2
7229,1622,24,3,125,1,0,1717,1,3,143,1,5,1
9352,1622,32,3,454,1,0,1717,1,3,539,1,5,1
1194,1622,17,3,155,3,0,1717,1,3,178,3,5,1
5683,1622,16,3,330,14,0,1717,1,1,397,13,5,1
4222,1622,16,3,330,14,0,1717,1,1,397,13,5,1
2512,1622,28,3,77,12,0,1717,1,3,83,11,5,1
2805,1622,21,3,194,12,0,1717,1,3,88,11,5,1
10661,1622,20,3,82,12,0,1717,1,3,88,11,5,1
6326,1622,24,3,125,1,0,1717,1,3,143,1,5,1
5787,1622,30,3,488,3,0,1717,1,3,178,3,5,1
103,1622,28,3,194,12,0,1717,1,3,532,3,5,1
9807,1622,28,3,330,14,0,1717,1,1,397,13,5,1
1504,1622,24,3,330,14,0,1717,1,3,397,13,5,1
5117,1622,19,3,330,14,0,1717,1,1,397,13,5,1
3900,1622,22,3,125,1,0,1717,1,3,144,1,5,1
6626,1622,21,3,454,1,0,1717,1,1,539,1,5,1
2079,1622,29,3,155,3,0,1717,1,3,178,3,5,1
5549,1622,25,3,155,3,0,1717,1,1,178,3,5,1
10685,1622,13,3,82,12,0,1717,1,1,178,3,5,1
7203,1622,26,3,155,3,0,1717,1,1,178,3,5,1
6916,1622,7,3,155,3,0,1717,1,1,178,3,5,1
10957,1622,43,3,155,3,0,1717,1,1,178,3,5,1
7804,1622,22,3,155,3,0,1717,1,3,178,3,5,1
9923,1622,29,3,155,3,0,1717,1,1,178,3,5,1
1656,1622,30,3,155,3,0,1717,1,1,178,3,5,1
9276,1622,29,3,155,3,0,1717,1,1,178,3,5,1
4068,1622,29,3,155,3,0,1717,1,1,178,3,5,1
10890,1622,18,3,155,3,0,1717,0,1,178,3,5,1
5723,1622,21,3,155,3,0,1717,1,1,178,3,5,1
10136,1622,40,3,155,3,0,1717,1,1,178,3,5,1
9591,1622,57,3,155,3,0,1717,1,1,178,3,5,1
5794,1621,34,3,234,10,0,1716,1,1,272,9,5,1
1245,1621,14,3,234,10,0,1716,1,1,272,9,5,1
346,1621,21,3,234,10,0,1716,1,1,272,9,5,1
10125,1621,31,3,125,1,0,1716,1,1,143,1,5,1
1938,1621,17,3,330,14,0,1716,1,1,397,13,5,1
7564,1621,19,3,330,14,0,1716,1,3,397,13,5,1
3341,1621,46,3,194,12,0,1716,1,1,225,11,5,1
4323,1621,48,3,234,10,0,1716,1,1,272,9,5,1
9952,1621,2,3,194,12,0,1716,1,1,225,11,5,1
8914,1621,51,3,125,1,0,1716,1,1,143,1,5,1
2085,1621,24,3,488,3,0,1716,1,1,572,3,5,1
9172,1621,40,3,155,3,0,1721,0,1,178,3,5,1
3608,1621,22,3,168,6,2,1716,1,1,202,5,5,1
7431,1621,31,3,155,3,0,1716,1,1,178,3,5,1
6772,1621,4,3,194,12,0,1716,1,1,225,11,5,1
7661,1621,25,3,436,1,0,1716,1,1,525,1,5,1
515,1621,48,3,436,1,0,1716,1,3,525,1,5,1
527,1621,36,3,155,3,0,1716,1,1,178,3,5,1
6946,1621,3,3,155,3,0,1716,1,1,178,3,5,1
9242,1621,20,3,155,3,0,1716,0,1,178,3,5,1
8168,1621,20,3,155,3,0,1716,0,1,178,3,5,1
2270,1621,24,3,466,1,0,1716,1,3,555,1,5,1
4281,1621,25,3,466,1,0,1716,1,3,555,1,5,1
5247,1621,53,3,436,1,0,1716,1,1,525,1,5,1
8505,1621,17,3,436,1,0,1716,1,1,525,1,5,1
2089,1621,41,3,125,1,0,1716,1,1,143,1,5,1
7370,1621,23,3,155,3,0,1716,1,3,178,3,5,1
4075,1621,27,3,232,14,0,1716,1,1,272,9,5,1
5808,1621,21,3,232,14,0,1722,1,3,575,9,5,1
9631,1621,27,3,232,14,0,1716,1,3,272,9,5,1
4040,1621,30,3,193,12,0,1716,1,1,178,3,5,1
8779,1621,36,3,155,3,0,1716,1,3,178,3,5,1
11068,1621,49,3,82,12,0,1716,1,1,88,11,5,1
8156,1620,48,3,444,3,0,1726,1,1,532,3,5,1
10201,1620,9,3,444,3,0,1715,0,1,532,3,5,1
1494,1620,26,3,444,3,0,1715,1,3,532,3,5,1
9084,1620,65,3,155,3,0,1715,0,1,178,3,5,1
7851,1620,76,3,37,1,0,1715,1,1,501,1,5,1
888,1620,10,3,82,12,0,1715,1,1,224,11,5,1
9884,1620,41,3,82,12,0,1715,1,3,224,11,5,1
10126,1620,3,3,82,12,0,1715,1,1,224,11,5,1
4955,1620,1,3,82,12,0,1715,0,1,224,11,5,1
4044,1620,37,3,436,1,0,1715,1,1,525,1,5,1
922,1620,57,3,436,1,0,1715,1,1,525,1,5,1
1707,1620,42,3,155,3,0,1715,1,1,178,3,5,1
7986,1620,28,3,155,3,0,1715,1,1,178,3,5,1
9484,1620,24,3,155,3,0,1715,1,3,178,3,5,1
1009,1620,36,3,444,3,0,1715,1,3,532,3,5,1
9900,1620,74,3,155,3,0,1715,0,1,178,3,5,1
6970,1620,29,3,155,3,0,1719,1,3,178,3,5,1
1925,1620,61,3,443,14,0,1715,1,1,272,9,5,1
8894,1620,21,3,155,3,0,1715,0,1,178,3,5,1
9601,1620,7,3,155,3,0,1715,0,1,178,3,5,1
10832,1620,4,3,155,3,0,1715,1,1,178,3,5,1
4803,1620,5,3,155,3,0,1715,1,1,178,3,5,1
396,1620,18,3,155,3,0,1715,1,1,178,3,5,1
9424,1620,22,3,155,3,0,1715,0,1,178,3,5,1
10028,1620,48,3,155,3,0,1715,0,1,178,3,5,1
4316,1620,1,3,155,3,0,1715,1,1,178,3,5,1
10530,1620,15,3,155,3,0,1715,0,1,178,3,5,1
2090,1620,75,3,155,3,0,1715,0,1,178,3,5,1
8197,1620,53,3,155,3,0,1715,0,1,178,3,5,1
4739,1620,1,3,466,1,0,1715,1,1,555,1,5,1
4957,1620,31,3,155,3,0,1719,1,3,178,3,5,1
4122,1620,6,3,194,12,0,1715,1,1,224,11,5,1
4774,1620,36,3,194,12,0,1716,1,1,224,11,5,1
6683,1620,31,3,155,3,0,1715,1,3,178,3,5,1
4093,1619,36,3,330,14,0,1723,1,3,397,13,5,1
1846,1619,24,3,330,14,0,1714,1,3,397,13,5,1
7439,1619,23,3,330,14,0,1714,1,3,531,13,5,1
7112,1619,21,3,155,3,0,1714,1,3,178,3,5,1
7728,1619,30,3,330,14,0,1714,1,3,397,13,5,1
693,1619,24,3,125,1,0,1714,1,3,143,1,5,1
9431,1619,28,3,237,10,0,1714,0,1,277,9,5,1
7414,1619,30,3,203,3,0,1714,1,3,239,3,5,1
10108,1619,26,3,125,1,0,1714,1,3,143,1,5,1
947,1619,31,3,330,14,0,1714,1,1,397,13,5,1
115,1619,23,3,330,14,0,1714,1,3,397,13,5,1
8507,1619,26,3,330,14,0,1714,1,3,397,13,5,1
3723,1619,31,3,489,1,0,1714,1,1,143,1,5,1
9357,1619,19,3,489,1,0,1716,1,1,573,1,5,1
1895,1619,52,3,489,1,0,1714,1,1,573,1,5,1
8488,1619,27,3,479,1,0,1714,1,3,566,1,5,1
2325,1619,21,3,479,1,0,1714,1,3,566,1,5,1
668,1619,23,3,479,1,0,1714,1,3,566,1,5,1
9065,1619,30,3,434,15,2,1716,1,1,524,14,5,1
3889,1618,29,3,479,1,0,1713,1,1,566,1,5,1
2511,1618,26,3,155,3,0,1713,1,3,178,3,5,1
2158,1618,33,3,479,1,0,1713,1,3,566,1,5,1
1770,1618,43,3,479,1,0,1713,1,3,566,1,5,1
11006,1618,23,3,479,1,0,1713,1,1,566,1,5,1
4595,1618,23,3,234,10,0,1713,1,3,272,9,5,1
373,1618,24,3,234,10,0,1727,1,3,272,9,5,1
8759,1618,21,3,125,1,0,1716,1,3,566,1,5,1
7553,1618,27,3,82,12,0,1713,1,1,88,11,5,1
10049,1618,22,3,82,12,0,1713,0,1,88,11,5,1
1636,1618,29,3,125,1,0,1720,1,3,566,1,5,1
5162,1618,25,3,125,1,0,1713,1,3,566,1,5,1
10743,1618,56,3,155,3,0,1713,1,1,178,3,5,1
1479,1617,14,3,0,10,0,1718,1,1,59,9,5,1
4653,1617,27,1,253,7,1,1712,1,0,296,6,5,2
3783,1617,26,3,155,3,0,1712,0,1,178,3,5,1
6010,1617,52,3,194,12,0,1712,1,1,225,11,5,1
5094,1617,19,3,82,12,0,1713,1,3,88,11,5,1
8886,1617,29,3,82,12,0,1712,1,3,88,11,5,1
10421,1617,2,3,491,10,0,1712,1,1,575,9,5,1
3464,1617,29,3,234,10,0,1712,1,3,272,9,5,1
1315,1617,15,3,77,12,0,1712,1,1,83,11,5,1
10331,1617,26,3,234,10,0,1712,1,3,272,9,5,1
3193,1617,8,3,77,12,0,1712,1,1,83,11,5,1
1400,1617,49,1,253,7,1,1712,1,0,296,6,5,2
3995,1617,25,3,234,10,0,1712,1,3,272,9,5,1
6162,1617,25,1,253,7,1,1712,0,0,296,6,5,2
6812,1616,18,3,155,3,0,1711,1,3,88,11,5,1
1130,1616,19,3,155,3,0,1711,1,3,88,11,5,1
5621,1616,61,3,436,1,0,1711,1,1,525,1,5,1
1875,1616,52,3,155,3,0,1711,1,3,178,3,5,1
6809,1616,28,3,155,3,0,1711,1,3,397,13,5,1
9061,1616,4,3,155,3,0,1711,0,1,178,3,5,1
6774,1615,22,3,194,12,0,1709,1,3,225,11,5,1
1809,1614,17,3,155,3,0,1708,1,1,178,3,5,1
1679,1614,18,3,155,3,0,1708,1,1,178,3,5,1
7317,1614,16,3,155,3,0,1708,1,1,178,3,5,1
7646,1614,20,3,155,3,0,1710,1,3,178,3,5,1
7402,1614,18,3,193,12,0,1708,1,3,532,3,5,1
6065,1614,19,3,155,3,0,1708,1,1,178,3,5,1
1949,1613,12,3,1,10,0,1707,1,1,14,9,5,1
1934,1612,22,3,466,1,0,1706,1,1,555,1,5,1
9407,1611,27,3,491,10,0,1705,1,3,272,9,5,1
1556,1610,24,3,330,14,0,1704,1,3,531,13,5,1
6954,1610,22,3,330,14,0,1703,1,3,531,13,5,1
5405,1609,25,3,82,12,0,1702,1,3,88,11,5,1
4567,1609,27,3,77,12,0,1702,1,3,88,11,5,1
10831,1609,28,3,77,12,0,1703,1,3,88,11,5,1
59,1608,24,3,82,12,0,1701,1,3,88,11,5,1
10581,1608,34,3,77,12,0,1701,1,3,224,11,5,1
10592,1607,22,3,234,10,0,1700,1,3,272,9,5,1
2345,1606,36,3,194,12,0,1699,1,3,143,1,5,1
3986,1606,43,3,194,12,0,1699,1,3,555,1,5,1
350,1605,24,3,330,14,0,1698,1,3,531,13,5,1
3153,1604,22,3,82,12,0,1697,1,1,88,11,5,1
2226,1603,36,3,330,14,0,1696,1,3,531,13,5,1
2330,1603,33,3,330,14,0,1696,1,3,464,13,5,1
10178,1602,22,3,77,12,0,1695,1,3,83,11,5,1
2008,1602,22,3,77,12,0,1695,1,3,83,11,5,1
4441,1602,26,3,77,12,0,1695,1,3,83,11,5,1
5240,1601,27,3,466,1,0,1694,1,3,555,1,5,1
10938,1601,21,3,466,1,0,1694,1,3,178,3,5,1
5201,1601,25,3,466,1,0,1694,1,3,178,3,5,1
997,1600,22,3,330,14,0,1693,1,3,397,13,5,1
3829,1599,47,3,451,19,2,1692,1,1,100,14,5,1
10560,1598,27,3,82,12,0,1691,1,3,532,3,5,1
5728,1597,27,3,155,3,0,1690,1,3,178,3,5,1
8470,1596,45,3,155,3,0,1689,1,1,178,3,5,1
5188,1596,23,3,82,12,0,1689,1,3,225,11,5,1
4558,1595,29,3,466,1,0,1688,1,3,555,1,5,1
3578,1595,20,3,155,3,0,1688,1,3,178,3,5,1
3393,1594,21,3,330,14,0,1687,1,3,397,13,5,1
5451,1594,12,3,155,3,0,1687,1,1,178,3,5,1
6702,1593,16,3,489,1,0,1686,1,1,573,1,5,1
10856,1593,18,3,489,1,0,1686,1,1,566,1,5,1
348,1592,22,3,77,12,0,1685,1,3,83,11,5,1
4914,1592,23,3,77,12,0,1685,1,3,83,11,5,1
7335,1592,25,3,77,12,0,1685,1,3,83,11,5,1
4601,1592,20,3,77,12,0,1685,1,3,83,11,5,1
8190,1591,21,1,1,10,0,1683,1,1,40,6,5,2
10018,1591,17,3,1,10,0,1684,1,3,14,9,5,1
8099,1591,30,3,1,10,0,1683,1,3,14,9,5,1
1513,1591,18,3,1,10,0,1683,1,3,14,9,5,1
3804,1590,17,3,194,12,0,1682,1,1,178,3,5,1
2824,1589,19,3,479,1,0,1680,1,3,566,1,5,1
